261.38,43.64
264.43,81.02
255.28,113.98
225.37,130.92
184.94,136.11
154.11,149.69
129.85,171.97
89.26,179.29
34.33,166.78
-10.83,155.94
-43.49,154.42
-78.58,151.98
-113.53,148.62
-137.79,149.23
-161.9,140.08
-197.75,110.78
-230.56,76.29
-243.68,53.56
-243.68,37.69
-243.53,17.55
-244.6,-8.85
-244.29,-41.35
-235.29,-73.7
-207.06,-90.33
-166.93,-93.54
-135.8,-104.98
-111.08,-126.34
-69.89,-132.29
-16.33,-121
19.68,-122.53
37.54,-140.53
68.66,-142.21
116.58,-119.78
155.03,-102.08
179.9,-94.91
211.79,-72.63
247.96,-33.42
264.89,-4.43
260.16,6.87
252.84,18.77
253.14,44.4
255.28,81.02
246.43,114.75
218.66,132.45
182.95,139.92
156.56,156.1
132.9,179.14
90.18,185.09
32.5,169.83
-14.34,157.01
-46.08,157.47
-76.75,160.98
-107.27,161.74
-132.45,160.52
-161.13,147.4
-198.97,117.34
-230.87,84.38
-244.29,60.88
-246.12,43.49
-246.58,24.41
-247.34,-0.61
-248.11,-35.4
-238.95,-68.51
-207.06,-81.18
-163.42,-79.96
-133.06,-92.32
-112,-117.95
-74.31,-127.87
-23.5,-119.02
11.75,-120.85
31.89,-137.18
65.16,-137.18
114.14,-113.37
153.5,-93.08
179.29,-84.53
209.05,-65
241.24,-30.82
257.57,-2.29
257.26,13.89
253.91,31.28
254.67,58.29
256.65,94.15
249.48,128.48
222.93,147.55
186.46,155.33
160.37,172.27
139.92,197.75
99.18,204.32
39.83,186.77
-9.61,171.81
-42.42,171.51
-75.38,171.81
-110.78,167.24
-137.94,163.57
-164.03,152.74
-198.67,125.89
-228.58,94.3
-239.72,72.78
-239.87,56.76
-241.55,35.25
-245.21,6.71
-245.67,-27.31
-234.83,-58.75
-204.01,-73.09
-162.2,-75.23
-130.92,-88.5
-108.49,-113.37
-70.8,-122.07
-18.62,-111.39
19.53,-111.24
40.74,-127.72
72.94,-129.39
120.54,-107.42
158.39,-89.87
182.34,-83.31
