20.45,-7.48
29.45,-11.75
30.52,-25.33
30.06,-39.37
32.65,-44.86
35.25,-47.91
39.37,-51.27
50.66,-46.54
64.7,-33.57
69.58,-26.09
66.07,-25.63
66.38,-17.55
70.5,1.22
67.9,16.63
57.68,22.74
50.05,30.21
49.29,46.39
49.44,67.29
44.86,84.84
35.1,94.45
24.57,99.33
17.55,106.35
10.53,114.75
-1.37,117.34
-15.41,112.3
-24.57,106.05
-29.3,103
-32.65,104.06
-31.59,110.17
-27.01,115.97
-28.23,109.25
-36.47,89.42
-41.66,69.27
-37.38,56.46
-29.91,47.15
-23.8,38.15
-18.92,26.7
-15.87,8.7
-11.14,-10.83
1.68,-18.77
17.55,-17.7
23.96,-24.87
21.97,-42.11
25.79,-51.57
34.48,-50.51
35.55,-56
30.67,-68.97
34.94,-70.19
47.76,-56.3
54.63,-47.45
53.25,-50.2
54.02,-48.22
58.29,-32.04
58.29,-13.58
51.88,-2.44
44.86,6.87
42.11,22.13
42.57,43.18
38.76,60.58
25.02,66.53
7.63,66.53
-1.68,73.24
-4.43,86.36
-12.05,91.71
-25.79,85.3
-36.01,77.21
-39.67,75.84
-39.83,80.11
-37.23,86.06
-33.57,88.65
-35.25,80.87
-42.88,62.56
-49.59,41.35
-51.88,22.74
-49.59,9.61
-42.11,2.14
-33.11,-5.19
-29.3,-21.21
-27.01,-41.81
-17.09,-52.95
-3.2,-54.17
2.44,-61.19
2.75,-77.06
11.75,-85.14
28.69,-79.96
37.84,-77.97
37.38,-86.21
40.89,-88.04
50.51,-76.6
53.71,-67.14
49.59,-65.77
51.12,-58.14
59.2,-36.62
62.71,-14.65
57.83,-1.83
51.73,7.32
49.29,21.21
49.74,41.66
48.37,62.26
40.74,74.62
29.6,79.5
22.58,87.59
19.38,100.1
10.22,104.52
-4.73,97.2
-15.11,90.18
-17.24,91.55
-16.48,97.66
-15.26,103.61
-13.58,106.05
-16.17,99.18
-23.65,83.62
-27.47,67.6
-23.04,55.69
-14.95,46.54
-7.02,38.76
-0.15,30.21
3.05,14.04
3.2,-9
7.02,-25.79
15.87,-30.52
22.74,-35.25
25.79,-47.76
32.65,-56.76
43.95,-55.08
49.74,-55.39
48.37,-64.7
49.74,-70.04
56.15,-63.32
57.98,-56.61
52.03,-57.37
45.47,-55.54
39.67,-47.76
26.55,-44.86
5.19,-51.42
-17.24,-59.05
-35.1,-60.58
-48.98,-55.39
-63.02,-46.39
-79.04,-39.06
-93.54,-35.25
-104.68,-31.89
-118.56,-29.75
-140.08,-35.86
-162.2,-49.29
-178.07,-62.71
-191.65,-73.7
-205.54,-82.24
-214.23,-86.36
-219.73,-90.79
-232.54,-106.96
-251.16,-132.9
-261.54,-155.03
-261.38,-169.83
-259.7,-184.48
-260.01,-199.74
-261.23,-215.45
-267.33,-240.33
-275.73,-273.44
-273.44,-294.65
-257.87,-295.41
-243.99,-292.82
-237.88,-299.68
-227.51,-302.58
-209.2,-291.6
-196.99,-283.81
-196.38,-290.22
-192.57,-294.65
-178.38,-284.42
-167.69,-273.13
-169.07,-270.69
-171.81,-264.28
-168.46,-245.06
-166.78,-225.07
-172.58,-213.62
-178.99,-203.55
-180.82,-187.84
-181.12,-168.3
-185.39,-150.3
-192.87,-137.33
-197.91,-127.26
-197.91,-113.83
-199.43,-98.88
-210.88,-93.23
-227.05,-99.03
-234.99,-103.15
-232.54,-97.96
-226.44,-88.2
-218.51,-77.97
-209.05,-69.58
-205.08,-70.34
-207.52,-81.63
-206.6,-93.69
-196.69,-99.64
-185.55,-103.61
-179.9,-111.39
-177,-122.07
-171.2,-135.04
-160.06,-148.47
-143.28,-155.79
-125.12,-155.94
-112.15,-157.47
-104.22,-165.41
-93.54,-170.44
-78.13,-165.1
-66.53,-159.45
-62.87,-162.2
-57.98,-162.81
-47.15,-151.37
-38.6,-137.94
-37.54,-132.45
-36.93,-126.34
-33.57,-111.69
-33.87,-96.44
-41.5,-87.74
-50.2,-81.33
-53.56,-68.51
-52.03,-47.3
-52.03,-24.26
-58.29,-8.85
-68.21,-1.98
-75.23,5.49
-80.11,16.48
-88.65,23.65
-98.88,23.8
-104.83,22.58
-107.88,22.89
-111.85,23.5
-112.61,26.25
-108.49,30.52
-107.88,27.77
-113.68,14.5
-117.95,-1.22
-114.9,-13.58
-107.42,-23.5
-98.88,-32.2
-90.18,-41.05
-83.77,-55.08
-77.51,-72.33
-64.24,-81.18
-46.08,-80.41
-34.33,-84.08
-30.52,-96.89
-22.89,-105.13
-9.92,-102.54
-2.9,-101.78
-3.2,-109.1
0.46,-111.69
10.22,-102.54
16.94,-91.71
19.38,-85.75
24.41,-75.84
29.6,-59.66
25.94,-46.84
15.72,-39.98
8.09,-31.74
5.49,-17.7
5.04,2.44
3.66,24.87
-2.75,41.35
-13.89,48.22
-23.04,53.71
-28.69,63.63
-39.22,68.82
-56.61,63.32
-70.95,55.85
-77.82,53.86
-82.7,54.63
-86.67,55.69
-86.67,57.07
-88.04,53.41
-95.21,40.28
-99.64,25.79
-93.99,16.02
-83.16,9.16
-72.17,1.22
-61.8,-7.02
-52.49,-18.62
-44.71,-34.18
-34.18,-46.23
-19.84,-49.9
-8.7,-54.32
-3.36,-65.77
4.43,-74.46
18.77,-72.33
30.98,-71.26
36.32,-79.65
41.66,-84.99
50.51,-76.6
56.15,-65.16
56,-61.04
55.85,-56.15
57.68,-42.27
55.39,-26.55
47,-16.33
37.69,-7.32
31.43,5.8
28.23,23.96
24.26,44.25
15.56,59.97
4.43,68.66
-2.59,78.13
-5.65,91.71
-14.34,100.4
-29.6,98.11
-42.27,93.23
-49.13,92.16
-55.39,91.86
-61.49,90.94
-62.56,91.4
-62.1,88.2
-66.53,75.99
-71.56,58.75
-68.21,45.62
-56,38.76
-42.57,34.03
-36.16,24.41
-37.69,4.27
-37.23,-19.68
-24.57,-32.5
-5.49,-33.26
