-245.51,-278.17
-213.01,-280.61
-167.39,-267.03
-124.36,-251.31
-95.52,-249.18
-66.99,-248.11
-28.23,-231.63
7.32,-211.03
29.45,-201.11
50.05,-190.43
76.14,-165.71
94.3,-139.01
93.99,-126.5
84.08,-123.75
74.92,-118.26
68.51,-102.84
60.73,-81.48
42.57,-65
9.46,-61.8
-26.55,-63.02
-54.17,-56.92
-82.55,-50.51
-122.22,-57.07
-164.64,-71.72
-198.36,-81.48
-224,-83.01
-243.38,-78.28
-256.04,-70.95
-271,-72.78
-294.49,-89.42
-313.26,-107.42
-313.57,-113.83
-303.04,-114.9
-294.19,-120.24
-286.25,-128.94
-275.57,-139.77
-260.01,-154.42
-233.92,-164.64
-196.84,-163.88
-161.74,-161.59
-133.06,-166.47
-96.89,-166.93
-47.91,-152.28
-4.73,-137.94
20.9,-139.16
44.71,-141.91
82.09,-126.04
121,-101.47
146.64,-86.67
165.41,-76.14
185.24,-57.53
197.14,-37.84
194.55,-28.38
186.61,-23.5
181.43,-13.73
175.93,0.76
163.27,15.41
139.01,24.57
104.68,26.09
69.89,26.86
41.2,33.72
10.68,39.52
-28.23,34.18
-68.36,21.97
-102.84,11.75
-135.04,3.66
-166.32,-3.51
-190.43,-7.17
-209.2,-11.44
-228.27,-21.51
-244.45,-36.01
-251.77,-48.98
-251.62,-60.73
-247.19,-72.02
-237.12,-79.35
-221.71,-84.84
-202.03,-91.71
-173.34,-94.76
-135.04,-90.33
-100.1,-90.48
-74.31,-101.93
-43.33,-107.42
1.53,-94.6
43.64,-80.72
69.89,-81.94
94.45,-83.62
129.85,-69.12
161.9,-52.19
179.44,-48.07
195.31,-42.88
218.35,-21.21
233.61,2.75
230.41,11.44
220.03,12.36
214.84,20.6
210.88,38.15
198.36,56.76
171.36,66.99
133.06,66.07
95.98,62.71
66.53,65.61
34.18,68.21
-8.7,60.42
-52.19,46.23
-86.98,33.72
-117.19,25.48
-143.89,23.35
-162.35,27.47
-178.38,25.94
-202.18,8.24
-225.68,-14.65
-232.54,-27.16
-225.37,-31.89
-217.29,-39.37
-210.88,-50.35
-201.87,-62.56
-187.07,-76.45
-161.59,-86.21
-124.36,-84.38
-86.98,-80.11
-57.53,-85.14
-25.02,-89.57
18.62,-81.02
58.29,-71.41
81.63,-75.68
102.84,-80.41
137.48,-66.99
174.71,-45.17
199.28,-34.18
216.67,-28.23
235.44,-12.66
248.11,7.32
247.34,19.38
238.65,25.02
228.42,31.74
217.29,42.57
202.64,56
179.75,67.29
147.55,71.56
112.92,72.17
81.02,74.46
45.17,73.55
1.68,63.48
-39.37,49.59
-72.02,39.67
-102.69,32.96
-132.14,30.06
-152.28,32.5
-167.54,30.98
-191.04,14.5
-216.52,-9
-225.52,-22.28
-216.98,-24.26
-205.99,-26.25
-199.13,-33.72
-191.04,-46.69
-177.31,-63.48
-154.27,-74.77
