33.11,-123.29
75.07,-103.61
112,-83.16
133.97,-74.77
160.68,-56
197.14,-17.09
220.34,17.7
221.25,33.72
215.45,45.47
215,66.99
217.44,97.2
213.62,127.26
193.48,144.96
159.45,149.84
129.39,158.69
108.18,177.76
75.84,186.46
26.4,173.49
-18.31,158.23
-46.54,155.79
-70.8,157.17
-98.57,154.57
-122.68,151.82
-148.01,140.69
-184.48,111.24
-220.79,74.01
-238.8,47.76
-241.09,30.98
-239.72,14.19
-238.19,-5.04
-235.6,-29.14
-229.19,-58.75
-209.2,-81.02
-175.32,-88.81
-143.59,-96.74
-120.09,-113.22
-88.35,-120.54
-43.18,-110.32
-7.48,-105.59
11.14,-116.42
37.23,-117.19
81.33,-94.15
120.85,-70.8
145.26,-60.58
171.51,-43.33
203.09,-9.92
219.73,19.23
216.52,32.81
210.11,44.1
210.27,65.61
213.01,96.28
209.96,128.17
190.58,148.01
157.32,154.11
128.94,163.88
110.47,184.63
79.8,194.4
30.21,181.73
-15.72,166.63
-45.47,163.73
-73.55,162.66
-105.59,156.4
-131.38,150.45
-156.71,136.87
-193.63,104.37
-231.02,65.16
-248.41,38.76
-247.65,24.41
-242.77,10.83
-239.26,-6.56
-237.27,-31.59
-233.15,-63.02
-214.08,-83.62
-179.29,-87.74
-148.01,-95.98
-126.34,-117.03
-93.38,-126.34
-45.01,-114.14
-8.24,-108.03
9.31,-120.54
33.42,-123.9
73.85,-103.91
107.73,-84.99
129.24,-76.14
159,-52.8
197.3,-10.38
217.29,21.21
213.32,29.45
207.06,36.93
211.03,61.65
217.74,99.64
214.84,135.19
191.96,153.66
154.42,155.79
122.68,161.59
102.39,179.6
72.63,189.36
26.4,178.53
-16.17,164.34
-46.23,159.76
-76.14,156.86
-108.03,151.21
-132.45,147.71
-155.64,137.33
-189.82,108.8
-224,72.78
-238.65,48.52
-236.97,34.48
-233.76,18.92
-232.7,-1.98
-231.02,-28.69
-224.61,-58.9
-203.86,-79.19
-170.29,-84.38
-141.6,-92.62
-122.22,-112.15
-92.01,-122.07
-46.08,-112.15
-8.54,-105.44
12.36,-113.98
39.83,-114.29
82.09,-93.69
117.65,-74.31
138.85,-65.92
166.02,-45.93
202.64,-7.32
224.91,25.48
223.08,39.06
214.23,49.13
214.23,71.72
220.34,106.35
218.2,139.16
195.31,155.94
159.3,160.22
131.53,171.66
113.37,193.18
80.41,199.13
27.47,180.51
-20.45,160.83
-50.66,155.94
-76.45,156.56
-104.83,154.72
-129.55,150.76
-157.01,136.11
-194.7,103.3
-227.81,66.99
-239.41,44.86
-235.6,32.96
-231.63,18.77
-230.71,-2.29
-232.54,-32.5
-230.26,-66.53
-209.2,-85.45
-169.83,-84.69
-135.96,-88.81
-115.51,-108.8
-85.6,-119.78
-39.37,-109.41
-2.29,-103.61
17.4,-114.44
45.32,-115.2
89.72,-93.38
125.89,-74.01
146.33,-67.44
171.05,-49.9
203.4,-13.43
222.32,17.85
221.71,32.2
218.05,45.93
222.02,72.02
227.97,107.57
222.93,139.16
197.3,154.42
160.06,157.62
131.53,167.69
111.69,186.46
77.21,190.28
25.48,173.65
-18.77,158.84
-46.54,157.32
-72.02,156.71
-100.1,153.05
-123.14,151.21
-148.77,139.47
-187.07,106.05
-223.08,67.44
-236.36,44.86
-232.39,34.03
-227.66,20.6
-227.2,-0.61
-229.64,-31.13
-226.75,-65.31
-204.93,-84.84
-167.24,-86.06
-135.96,-91.25
-115.2,-109.1
-82.4,-116.12
-35.4,-104.68
-0.46,-101.01
19.38,-111.39
50.66,-108.64
96.28,-84.99
130.31,-67.14
150.91,-60.12
180.36,-38.3
215.3,0.31
231.02,28.84
226.59,39.83
221.71,52.64
223.39,77.51
225.98,110.17
221.1,141.6
200.5,160.83
167.69,168.46
139.62,179.29
116.73,195.31
78.58,196.69
24.72,179.44
-19.68,165.1
-47.91,162.35
-76.14,159.3
-105.59,153.5
-126.34,151.52
-147.86,141.45
-183.26,111.39
-218.05,75.23
-231.02,52.19
-227.51,38.6
-224.46,22.43
-226.75,-1.07
-231.02,-33.26
-226.14,-65.31
-199.58,-80.26
-160.98,-80.87
-133.82,-91.09
-115.66,-111.54
-79.5,-115.05
-27.77,-99.33
6.41,-96.89
20.29,-113.37
45.62,-116.12
89.26,-94.3
125.43,-74.31
149.08,-64.09
179.9,-40.28
215.61,-1.53
231.48,25.94
225.37,35.4
217.9,46.08
220.18,70.95
225.98,105.9
221.25,138.4
196.99,155.49
161.9,159.15
133.82,168
111.69,184.78
74.77,188.75
23.5,173.49
-19.99,158.54
-50.96,153.5
-81.63,150.6
-111.54,146.64
-133.36,142.06
-157.17,126.04
-191.96,93.54
-223.08,60.27
-234.53,39.52
-233.46,24.41
-232.85,5.65
-233.92,-17.24
-234.68,-46.69
-228.27,-76.29
-202.03,-88.35
-162.05,-84.23
-131.38,-90.79
-112.76,-114.14
-81.02,-125.12
-34.18,-113.53
1.07,-108.64
18.92,-120.54
45.47,-121.15
87.28,-99.49
122.38,-79.65
145.42,-69.58
173.34,-49.29
205.54,-14.5
222.63,14.19
222.02,30.21
219.42,47
222.78,73.09
227.66,106.96
221.41,137.48
193.48,150.6
153.2,149.38
122.68,155.33
101.93,172.42
68.97,178.38
22.43,166.32
-16.94,155.03
-45.32,152.28
-76.29,147.09
-108.64,139.47
-133.51,134.74
-159.76,120.85
-196.69,87.13
-228.73,50.96
-238.8,30.36
-235.29,18.31
-233.15,0.61
-233.61,-23.35
-232.7,-51.42
-223.85,-78.89
-198.36,-93.38
-162.35,-96.13
-135.5,-106.66
-116.42,-126.8
-81.48,-132.29
-31.74,-118.71
3.81,-114.59
20.9,-127.72
47.61,-129.09
90.18,-108.49
124.51,-90.33
145.87,-80.72
173.49,-58.14
206.45,-21.21
222.32,5.34
218.2,15.87
213.01,29.3
216.98,56.92
224.46,94.15
220.64,127.11
195.16,142.06
158.69,144.35
131.68,154.57
111.69,173.34
76.29,177.31
25.18,161.13
-18.46,146.79
-48.83,143.59
-78.58,140.53
-107.27,137.02
-126.5,137.48
-147.55,128.94
-183.11,97.96
-217.44,60.12
-230.26,35.55
-228.58,20.45
-229.03,0.92
-234.07,-26.25
-237.27,-58.44
-228.88,-86.82
-200.2,-97.81
-160.68,-97.05
-133.06,-107.42
-115.51,-129.85
-83.16,-136.57
-35.71,-123.14
0.15,-117.95
21.36,-126.95
52.8,-123.75
95.67,-102.54
127.11,-86.36
147.09,-76.6
175.32,-51.27
208.28,-12.36
222.93,14.5
219.42,26.25
216.06,41.5
219.57,68.21
223.69,101.78
217.9,131.99
193.79,147.25
159.3,151.06
131.99,161.29
109.56,179.14
71.87,182.95
20.6,169.22
-21.67,157.62
-50.35,155.03
-78.43,152.28
-106.35,148.16
-129.39,143.74
-157.17,126.65
-195.16,92.32
-227.2,57.98
-238.04,37.84
-236.05,24.11
-233.31,6.87
-231.93,-14.95
-231.02,-43.49
-223.08,-73.24
-196.84,-87.59
-158.84,-87.74
-130.92,-96.74
-112,-117.65
-79.04,-125.43
-35.4,-117.19
-5.49,-118.56
14.8,-129.24
51.57,-120.24
99.49,-92.32
131.68,-75.84
150.6,-70.8
178.83,-48.52
211.03,-9.92
224.3,16.94
220.18,27.47
217.74,41.96
223.24,70.8
229.03,107.88
222.47,139.01
195.77,152.44
158.69,154.57
132.14,166.02
111.39,184.63
72.48,186.16
18.31,167.54
-24.41,153.81
-51.12,152.89
-77.97,152.59
-105.13,149.84
-124.21,148.01
-146.18,134.58
-182.95,101.01
-218.2,63.02
-232.39,39.52
-230.26,26.55
-226.75,11.14
-227.51,-13.73
-230.41,-48.37
-223.54,-80.41
-195.16,-92.16
-155.94,-89.87
-129.39,-98.42
-111.24,-118.41
-76.75,-124.05
-30.82,-113.53
0,-113.53
18.62,-124.05
52.49,-116.88
99.18,-91.25
132.45,-74.46
154.27,-66.22
187.07,-39.98
223.54,1.37
237.27,28.99
229.34,38.15
221.71,49.44
223.85,75.23
228.58,111.24
222.47,143.28
195.77,156.86
158.69,158.39
131.23,168.46
109.71,186.92
71.56,189.21
19.68,172.27
-21.67,159.15
-48.68,159.3
-75.99,161.74
-103.76,162.2
-126.95,157.01
-156.56,134.58
-197.75,95.06
-229.95,60.42
-236.82,43.49
-230.1,32.65
-225.83,16.02
-226.29,-7.48
-227.51,-38.76
-220.79,-70.5
-193.94,-84.08
-154.11,-82.09
-124.51,-89.26
-104.83,-109.25
-71.87,-116.58
-26.86,-107.42
4.73,-107.73
23.96,-118.71
54.63,-114.14
96.28,-91.86
128.17,-75.53
152.59,-64.39
184.94,-37.54
216.37,-0.31
227.97,23.8
224.15,35.25
221.86,51.42
226.44,80.57
231.48,117.34
223.24,147.55
192.57,157.93
153.05,157.17
126.5,168
106.96,187.23
70.19,189.67
19.68,173.8
-20.45,162.05
-49.29,159.76
-81.79,155.79
-113.22,150.76
-133.51,148.62
-155.18,136.11
-189.82,104.52
-221.41,69.73
-232.24,48.07
-229.19,33.87
-226.75,16.17
-229.19,-9.16
-232.39,-42.11
-224.91,-72.02
-196.69,-83.47
-158.84,-83.16
-132.29,-93.84
-111.69,-113.68
-75.07,-116.73
-29.14,-103.61
1.37,-101.32
20.75,-111.08
54.02,-105.9
97.66,-83.62
128.48,-68.82
149.84,-61.95
180.66,-40.74
212.71,-6.87
224.46,17.7
219.73,30.06
216.37,45.93
220.03,74.31
223.39,111.08
214.54,141.75
187.23,154.11
153.5,157.47
129.85,170.59
108.18,189.06
68.66,189.21
17.4,171.66
-23.65,158.69
-53.56,154.42
-85.75,148.16
-116.58,141.6
-139.92,136.41
-167.08,118.87
-203.86,84.08
-231.48,52.19
-235.44,37.84
-226.9,30.52
-221.86,16.33
-224,-8.24
-229.8,-43.79
-225.52,-78.28
-197.14,-92.01
-155.03,-89.42
-124.51,-97.05
-102.84,-115.66
-65.46,-117.95
-17.85,-104.06
11.29,-104.98
27.01,-119.48
60.12,-112.92
108.95,-83.31
143.89,-63.02
163.73,-56.3
190.73,-35.25
221.56,1.98
234.68,29.14
230.26,40.59
225.07,53.41
226.9,79.04
229.95,113.98
220.64,143.74
190.12,155.03
151.98,156.71
128.02,170.75
111.69,193.33
78.74,197.6
31.28,182.04
-8.24,169.68
-37.23,166.93
-66.38,165.41
-92.16,166.17
-110.93,168.3
-137.79,153.81
-178.53,116.42
-211.18,78.13
-219.27,57.22
-213.17,46.08
-207.21,32.2
-204.62,11.44
-203.25,-17.09
-192.11,-43.18
-160.52,-51.88
-121,-51.12
-95.52,-63.02
-76.29,-83.01
-39.22,-86.06
6.87,-76.14
35.1,-79.04
54.32,-88.96
92.62,-76.6
141.6,-48.07
171.66,-33.72
187.38,-30.98
213.47,-9.92
245.21,28.23
260.62,57.22
259.7,71.41
257.87,87.28
261.23,114.9
264.89,149.69
256.81,179.29
229.19,191.96
193.02,195.16
166.47,206.76
142.06,221.41
98.72,216.37
43.64,194.7
2.14,180.51
-25.63,179.14
-54.47,177.31
-84.08,172.73
-108.18,166.63
-135.65,148.16
-170.29,115.05
-196.69,84.23
-203.86,66.07
-201.72,51.42
-200.81,31.59
-202.79,5.49
-205.23,-27.31
-196.99,-56.3
-166.32,-66.22
-125.43,-65.16
-97.66,-76.9
-76.75,-97.05
-38.91,-99.33
6.26,-88.81
31.28,-94.6
44.4,-110.63
76.29,-104.98
121.31,-79.8
151.98,-64.85
171.51,-56.92
201.57,-30.82
234.38,7.93
247.34,34.03
243.53,47.45
241.24,66.38
246.28,97.35
249.79,133.21
238.95,160.68
208.89,171.81
